Date/time,PM10 [ug/m3],PM2.5 [ug/m3],TEMP [C]
2021-04-30 18:35:00+02:00,6.608333333333333,5.525,7.4416666
2021-04-30 18:40:00+02:00,6.666666666666667,5.6000000000000005,7.4333334
2021-04-30 18:45:00+02:00,6.7250000000000005,5.675000000000001,7.425
2021-04-30 18:50:00+02:00,6.783333333333333,5.75,7.416667
2021-04-30 18:55:00+02:00,6.841666666666667,5.825,7.4083333
2021-04-30 19:00:00+02:00,6.9,5.9,7.4
2021-04-30 19:05:00+02:00,6.9,5.916666666666667,7.366667
2021-04-30 19:10:00+02:00,6.9,5.933333333333334,7.3333335
2021-04-30 19:15:00+02:00,6.9,5.95,7.3
2021-04-30 19:20:00+02:00,6.9,5.966666666666667,7.266667
2021-04-30 19:25:00+02:00,6.9,5.983333333333333,7.2333336
2021-04-30 19:30:00+02:00,6.9,6.0,7.2
2021-04-30 19:35:00+02:00,6.9,6.016666666666667,7.1666665
2021-04-30 19:40:00+02:00,6.9,6.033333333333333,7.133333
2021-04-30 19:45:00+02:00,6.9,6.05,7.1
2021-04-30 19:50:00+02:00,6.9,6.066666666666666,7.0666666
2021-04-30 19:55:00+02:00,6.9,6.083333333333333,7.0333333
2021-04-30 20:00:00+02:00,6.9,6.1,7.0
2021-04-30 20:05:00+02:00,6.9750000000000005,6.191666666666666,6.991667
2021-04-30 20:10:00+02:00,7.050000000000001,6.283333333333333,6.9833336
2021-04-30 20:15:00+02:00,7.125,6.375,6.975
2021-04-30 20:20:00+02:00,7.2,6.466666666666667,6.9666667
2021-04-30 20:25:00+02:00,7.275,6.558333333333334,6.9583335
2021-04-30 20:30:00+02:00,7.35,6.65,6.95
2021-04-30 20:35:00+02:00,7.425,6.741666666666667,6.9416666
2021-04-30 20:40:00+02:00,7.5,6.833333333333333,6.9333334
2021-04-30 20:45:00+02:00,7.575,6.925,6.925
2021-04-30 20:50:00+02:00,7.65,7.016666666666667,6.916667
2021-04-30 20:55:00+02:00,7.725,7.108333333333333,6.9083333
2021-04-30 21:00:00+02:00,7.8,7.2,6.9
2021-04-30 21:05:00+02:00,7.858333333333333,7.25,6.891667
2021-04-30 21:10:00+02:00,7.916666666666666,7.3,6.883333
2021-04-30 21:15:00+02:00,7.975,7.35,6.875
2021-04-30 21:20:00+02:00,8.033333333333333,7.4,6.866667
2021-04-30 21:25:00+02:00,8.091666666666667,7.45,6.8583336
2021-04-30 21:30:00+02:00,8.15,7.5,6.8500004
2021-04-30 21:35:00+02:00,8.208333333333334,7.55,6.8416667
2021-04-30 21:40:00+02:00,8.266666666666666,7.6,6.8333335
2021-04-30 21:45:00+02:00,8.325,7.65,6.8250003
2021-04-30 21:50:00+02:00,8.383333333333333,7.7,6.8166666
2021-04-30 21:55:00+02:00,8.441666666666666,7.75,6.8083334
2021-04-30 22:00:00+02:00,8.5,7.8,6.8
2021-04-30 22:05:00+02:00,8.658333333333333,7.983333333333333,6.791667
2021-04-30 22:10:00+02:00,8.816666666666666,8.166666666666666,6.7833333
2021-04-30 22:15:00+02:00,8.975,8.35,6.775
2021-04-30 22:20:00+02:00,9.133333333333333,8.533333333333333,6.766667
2021-04-30 22:25:00+02:00,9.291666666666666,8.716666666666667,6.758333
2021-04-30 22:30:00+02:00,9.45,8.9,6.75
2021-04-30 22:35:00+02:00,9.608333333333334,9.083333333333334,6.741667
2021-04-30 22:40:00+02:00,9.766666666666667,9.266666666666666,6.733333
2021-04-30 22:45:00+02:00,9.925,9.45,6.725
2021-04-30 22:50:00+02:00,10.083333333333334,9.633333333333333,6.7166667
2021-04-30 22:55:00+02:00,10.241666666666667,9.816666666666666,6.708333
2021-04-30 23:00:00+02:00,10.4,10.0,6.7
2021-04-30 23:05:00+02:00,10.75,10.341666666666667,6.6916666
2021-04-30 23:10:00+02:00,11.1,10.683333333333334,6.6833334
2021-04-30 23:15:00+02:00,11.45,11.025,6.6749997
2021-04-30 23:20:00+02:00,11.8,11.366666666666667,6.6666665
2021-04-30 23:25:00+02:00,12.15,11.708333333333332,6.6583333
2021-04-30 23:30:00+02:00,12.5,12.05,6.6499996
2021-04-30 23:35:00+02:00,12.85,12.391666666666666,6.6416664
2021-04-30 23:40:00+02:00,13.2,12.733333333333333,6.633333
2021-04-30 23:45:00+02:00,13.55,13.075,6.625
2021-04-30 23:50:00+02:00,13.899999999999999,13.416666666666666,6.616667
2021-04-30 23:55:00+02:00,14.25,13.758333333333333,6.608333
2021-05-01 00:00:00+02:00,14.6,14.1,6.6
2021-05-01 00:05:00+02:00,14.808333333333334,14.299999999999999,6.633333
2021-05-01 00:10:00+02:00,15.016666666666666,14.5,6.6666665
2021-05-01 00:15:00+02:00,15.225,14.7,6.7
2021-05-01 00:20:00+02:00,15.433333333333334,14.9,6.733333
2021-05-01 00:25:00+02:00,15.641666666666667,15.1,6.7666664
2021-05-01 00:30:00+02:00,15.850000000000001,15.3,6.8
2021-05-01 00:35:00+02:00,16.058333333333334,15.5,6.8333335
2021-05-01 00:40:00+02:00,16.266666666666666,15.7,6.866667
2021-05-01 00:45:00+02:00,16.475,15.9,6.9
2021-05-01 00:50:00+02:00,16.683333333333334,16.1,6.9333334
2021-05-01 00:55:00+02:00,16.89166666666667,16.3,6.9666667
2021-05-01 01:00:00+02:00,17.1,16.5,7.0
2021-05-01 01:05:00+02:00,17.0,16.4,6.9833336
2021-05-01 01:10:00+02:00,16.900000000000002,16.3,6.9666667
2021-05-01 01:15:00+02:00,16.8,16.2,6.95
2021-05-01 01:20:00+02:00,16.700000000000003,16.1,6.9333334
2021-05-01 01:25:00+02:00,16.6,16.0,6.916667
2021-05-01 01:30:00+02:00,16.5,15.9,6.9
